"store_id","review_1","review_2","review_3","rating_1","rating_2","rating_3","food_desert"
"JtkJbSlivglZOGme955buA","When a business does not support their employees in their attempts to help a customer, they don't deserve your business. Many other places to shop.","from the first time i walked into Hannaford, my life was changed. everyone that works there is so nice, and extremely willing to help. Bob always asks if...","Store looks great even though it's currently going through a remodel. Awesome customer service especially in the produce area.",1,5,5,1
"28dG02PFvJv98RPqQfM0xA","Great Old School General Store.
Packed with all sorts of stuff. 
You need a 6pack of Pingpong balls? Ammo? Clothespins? Cheap toy to keep the kids...","Cute store, good stop for gas and snacks between Caspian Lake and Montpelier. Yummy breakfast sandwiches and good coffee.","I love this place. It's such a vermont store from way back in the day. I hope it stays that way. They have everything in the store. Stop in check it out if...",5,5,5,1
"Zrb6jqAO_ptE8HWw6DV6AQ","I've been coming here since I was a kid, and my parents have been coming here since they were a kid. That's how much this small business matters to the...","I live near Quality Market, and go there almost daily.  They have a huge wine selection, full deli, produce, fresh local breads and cakes, and full grocery...",NA,5,5,NA,1
"oByBxvESVz-gagpM6LvaVQ","I'm new to the area and I'm a vegan. This store has many vegan options that I would otherwise not be able to find else where. I am happy to have this store...","Pros: 
Produce department is excellent
When you're looking for something, staff on the floor are very helpful
Spices, herbs, and dried fruit selections are...","This co-op is one of our favorite places to shop in the Montpelier area. It's a small store, much too small for the business they do. There is a very nice...",5,2,5,1
"oTlGf6YyiddBGAQJo7urYQ","Tatianna who worked Saturday night Oct.22 was amazing! I walk with a cane and needed a cart but there wasn't any!  So she went outside to get me a cart and...","I was driving through the area on my way back home and I found this place. I had never been to any of their locations so I went in to see what they have.
I...","Dollar General has recently taken over several former Family Dollar storefronts since the Dollar Tree / Family Dollar merger. 
While I was hoping for the...",5,5,3,1
"HmpagLld5XdcGPODZPJQkw","It's great to see how each and every customer walks in and grabs a carriage that someone at the entrance actually wipes down the cart! Impressive!!!
Feel...","On 2/3/2022, I ran to BJ's (Club #34) to grab a few items before the expected ice storm the next day. When I got to the deli department, two deli employees...","Had placed an order through the phone for a cake at the BJs bakery earlier this week for it to be ready by 12pm today Saturday show up they can not find my...",4,1,1,1
"D-sSoAPfruL-9Q5d0ip8Hg","One of my favorite places for unique foods! They make the most flavorful salads of different types and bake fresh baguettes daily and sell bulk coffee,...","This place is a hidden gem when visiting Pensacola.  My first time here, but I'm told the place has been upgraded a lot with the new owners.  The gyro was...","All those great cheeses and dips and lousy cracker selection....wish u also had more desert choicest",5,5,3,1
"suAI3u2NpKNSoSEa5dLkLQ","The keyboard on my laptop decided that it doesn't want to play and I don't have time to wait for an Amazon delivery, so we're off to the electronics...","The store is a typical Walmart but they have removed the checked lines with self check out.  With no space to pack your things they have filled all the...","My problem is with the App, not the store or its employees. I find it hard to believe Walmart is out of just about every dairy item, frozen vegetables,...",3,1,1,1
"U0-mEBZ5lEyrPXtNEJ7vcQ","We came here to pick up a few souvenir T-shirts while visiting Lynchburg.  Of course ended up buying more.  That's the power of Walmart! 

This location was...","From the moment I walked in till the moment I left, I was greeted with rudeness and apathy.  The workers make it obvious they don't want to be there and...","We have had the absolute worst experience with this store using the online ordering / delivery. For over a month now, groceries weren't delivered in the...",4,1,1,1
"I3vYAeiviCHNpo7R0lG6uw","Amazing food

My coworkers and I order all the time! Food is always delicious, portions are reflected in the price! Definitely reccomend this hidden gem.","I pass by this place every day so I just had to see what they had to offer. I've been looking for a good sub in Lynchburg, to no avail. Nice & clean on the...","Double philly steak & cheese sub is good. I was surprised. They gave you do much that I had to eat it with a fork. The price was $10.49 plus tax for 13inch...",5,3,4,1
"SPFly0h7tLRJ-OwzSLBPJA","We love this Kroger primarily because of the staff. My husband is a star at this location and knows just about everyone by name. They are kind and loving to...","This Kroger location in Boonsboro is clean, well organized, and friendly. The staff is friendly and willing to help. The deli and bakery have great...","Why are Lynchburg area Krogers charging 20 cents more, almost 30%, for turkeys than Harrisonburg, Charlottesville and Richmond stores, among others. 69...",4,4,2,1
"e0CqfVGDORNzNMMUzCC9Dg","Obviously, the eye-catcher here is that this place looks like a road side attraction: a tree, growing through the roof.

If I may wax metaphysical for a...","I visited Moore's Country Store on a Monday around 1:00pm.  The place was packed and parking was...complicated. The woman who took my order was friendly and...","A country classic.

Moore's is the kind of place that is getting harder and harder to find""  that old country store with a fryer / grill and deadly...",4,2,3,1
"JVmdgp2ujRa42IGriFf8sg","I'm a big fan of Aldi as they do several things other grocery stores don't that help to elevate the experience.

First, their shopping carts are locked and...","Please if you shop at Aldie on 4120 Gaston Ave., Dallas, TX please please please be aware of what your product rings up. Their prices are very in accurate....","I buy salmon from Aldi.   Aldi typically has great perishable items.   Since Aldi's business strategy deals with value, you will find most items you need....",4,1,4,1
"LrUjt3hXo-yHabjKuwLAvw","This is my favorite Tom Thumb in the whole wide world. I love to come when I am in town. They have so much more selection that the other locations and...","Popped in here to grab some groceries while staying in the downtown Dallas area. Not far from where I was which was nice. They had plenty of options food &...","I am in love with this store! Every employee in this store needs a raise. I don't care what time of day you walk in- it always looks like fully  stocked and...",5,5,5,1
"Qy3AuB2LiEKPYHqVDc5WpA","Bodega is one of the best grab and go places I've ever been! It easily is added in my lunch routine! The menu is amazing! All orders come with homemade...","Awesome service! And awesome selections! It's pretty much a one-stop shop: convenience store, cafe, beer and wine selection, and cool vibes! 

Support local...","I built my own superfood açaí bowl and it tastes incredible! This section is inside the bodega to the right. You choose a size, then a base (you can get...",5,5,5,1
"_Vs8Bj6evDdfLo9XEYEWvQ","I've been shopping at Whole Foods forever, but I've never received the kind of I service that I did December 23, 2021. Tom was the manager on duty(?) and I...","I have bought ""to go"" food three times in the past six months.  Two were sushi and today chicken salad.  Food poisoning each time.  

I am currently...","I normally have a great experience at this Whole Foods, but this last time I had a single item in my hand and the lines were long that day, so I chose to...",5,1,2,1
